company_id,start_year,name,output_salse,output_profit,input_employee,input_capital,input_assets,years_from_org,prefecture_others,prefecture_兵庫県,prefecture_大阪府,prefecture_愛知県,prefecture_東京都,prefecture_神奈川県
2500001012603,2023,株式会社ありがとうサービス,41700788000.0,976339000.0,180.0,547507000.0,2151353600.0,,1,0,0,0,0,0
3010001008658,2023,株式会社赤阪鐵工所,38580000000.0,271000000.0,279.2,1510000000.0,8072200000.0,89.0,0,0,0,0,1,0
3010001008666,2023,株式会社ＧＳＩクレオス,332433000000.0,6962000000.0,300.6,7186000000.0,16918400000.0,92.0,0,0,0,0,1,0
3010001008690,2023,昭和産業株式会社,940519000000.0,25593000000.0,1252.2,13687000000.0,80507000000.0,,0,0,0,0,1,0
3010001008699,2023,スバル興業株式会社,87984707000.0,11816588000.0,230.0,1331000000.0,22734390600.0,77.0,0,0,0,0,1,0
3010001008732,2023,日揮ホールディングス株式会社,157719000000.0,-27053000000.0,271.8,23673600000.0,277736200000.0,95.0,0,0,0,0,0,1
3010001008757,2023,デンカ株式会社,1411095000000.0,100798000000.0,4024.8,36998000000.0,212616200000.0,,0,0,0,0,1,0
3010001008815,2023,理研ビタミン株式会社,310525000000.0,19092000000.0,951.4,2537000000.0,46010200000.0,74.0,0,0,0,0,1,0
3010001008848,2023,日本製鉄株式会社,20349998000000.0,723161000000.0,28451.4,419579000000.0,1842080000000.0,73.0,0,0,0,0,1,0
3010001011026,2023,株式会社イワキ,126468420000.0,11735840000.0,774.6,1044691000.0,19968924800.0,,0,0,0,0,1,0
3010001016850,2023,日本化薬株式会社,594804000000.0,57888000000.0,2335.6,14932000000.0,179296200000.0,107.0,0,0,0,0,1,0
3010001016859,2023,日本鋳鉄管株式会社,51378000000.0,1709000000.0,293.2,1855000000.0,6773600000.0,,1,0,0,0,0,0
3010001022246,2023,ＴＡＣ株式会社,95551215000.0,751246000.0,527.0,940200000.0,4436924200.0,43.0,0,0,0,0,1,0
3010001022865,2023,株式会社アイティフォー,79711838000.0,9716761000.0,485.2,1124669000.0,15338337200.0,64.0,0,0,0,0,1,0
3010001026998,2023,日立建機株式会社,2964722000000.0,228221000000.0,5592.2,81577000000.0,350579200000.0,72.0,0,0,0,0,1,0
3010001028689,2023,芙蓉総合リース株式会社,1979364000000.0,121908000000.0,783.6,10532000000.0,262911400000.0,54.0,0,0,0,0,1,0
3010001032864,2023,株式会社ソラスト,463082000000.0,12033000000.0,25595.2,630400000.0,17282000000.0,55.0,0,0,0,0,1,0
3010001034745,2023,株式会社石井鐵工所,51573720000.0,4167753000.0,131.8,1892000000.0,11678566400.0,104.0,0,0,0,0,1,0
3010001034778,2023,株式会社弘電社,161275000000.0,4411000000.0,593.4,1520000000.0,17974200000.0,106.0,0,0,0,0,1,0
3010001034836,2023,芝浦機械株式会社,452141000000.0,38835000000.0,1692.0,12484000000.0,73577600000.0,74.0,0,0,0,0,1,0
3010001034852,2023,ＴＰＲ株式会社,232796000000.0,21287000000.0,778.2,4758000000.0,79749800000.0,,0,0,0,0,1,0
3010001034860,2023,高島株式会社,285592000000.0,7250000000.0,239.0,3801000000.0,15584800000.0,92.0,0,0,0,0,1,0
3010001034869,2023,大豊建設株式会社,599142000000.0,19506000000.0,1040.0,14174600000.0,57521200000.0,74.0,0,0,0,0,1,0
3010001034877,2023,中越パルプ工業株式会社,452842000000.0,6609000000.0,786.0,18864000000.0,43270400000.0,,0,0,0,0,1,0
3010001034893,2023,日東富士製粉株式会社,204500000000.0,17062000000.0,390.8,2500000000.0,37265600000.0,,0,0,0,0,1,0
3010001035000,2023,東京テアトル株式会社,52411163000.0,191898000.0,142.6,4552640000.0,12163343200.0,77.0,0,0,0,0,1,0
3010001045552,2023,株式会社 昭和システムエンジニアリング,33714530000.0,2296385000.0,444.4,630500000.0,4102233400.0,,0,0,0,0,1,0
3010001051286,2023,テンアライド株式会社,45974541000.0,-7440602000.0,304.8,1091440200.0,2309617600.0,,0,0,0,0,1,0
3010001057580,2023,前澤化成工業株式会社,105159000000.0,4916000000.0,511.0,3387000000.0,38031800000.0,,0,0,0,0,1,0
3010001061962,2023,株式会社東京個別指導学院,105647348000.0,5967954000.0,545.6,642157000.0,8741595400.0,,0,0,0,0,1,0
3010001067118,2023,株式会社エヌジェイホールディングス,1673604000.0,-1364970000.0,18.0,592845000.0,1752345600.0,,0,0,0,0,1,0
3010001067927,2023,ヒロタグループホールディングス株式会社(旧会社名　２１ＬＡＤＹ株式会社),96010000.0,-1027505000.0,4.0,350341000.0,222923400.0,,0,0,0,0,1,0
3010001072274,2023,株式会社エディア,6078195000.0,-168433000.0,70.0,590914600.0,880911600.0,,0,0,0,0,1,0
3010001077133,2023,株式会社フーバーブレイン,7066592000.0,-208540000.0,54.8,694080800.0,1128858400.0,,0,0,0,0,1,0
3010001080186,2023,株式会社インタートレード,9746629000.0,514263000.0,83.2,1478433000.0,1074256000.0,24.0,0,0,0,0,1,0
3010001086522,2023,株式会社ＦＰＧ,254882000000.0,46153000000.0,249.0,3095000000.0,38870400000.0,,0,0,0,0,1,0
3010001088907,2023,文化シヤッター株式会社,631160000000.0,35217000000.0,2019.6,15051000000.0,69541600000.0,72.0,0,0,0,0,1,0
3010001089995,2023,株式会社エルアイイーエイチ,4011466000.0,-1070002000.0,3.4,100000000.0,2720634800.0,,0,0,0,0,1,0
3010001090458,2023,株式会社アズパートナーズ,62011771000.0,1902017000.0,680.0,89680000.0,1728578400.0,,0,0,0,0,1,0
3010001095003,2023,ＮＳユナイテッド海運株式会社,845231000000.0,87213000000.0,220.0,10300000000.0,103533000000.0,,0,0,0,0,1,0
3010001096117,2023,デジタルアーツ株式会社,37701000000.0,14073000000.0,240.4,713000000.0,12214200000.0,,0,0,0,0,1,0
3010001097635,2023,ＳＭＣ株式会社,2104127000000.0,842789000000.0,5997.2,61005000000.0,1012609000000.0,64.0,0,0,0,0,1,0
3010001097899,2023,株式会社GRCS,10802251000.0,-174023000.0,157.2,262930800.0,380936400.0,18.0,0,0,0,0,1,0
3010001101264,2023,株式会社ツガミ,134562000000.0,15911000000.0,480.4,12345000000.0,19321600000.0,,0,0,0,0,1,0
3010001107385,2023,Ｍ＆Ａキャピタルパートナーズ株式会社,78775446000.0,24096681000.0,176.2,2822852600.0,31552262600.0,,0,0,0,0,1,0
3010001108219,2023,石油資源開発株式会社,943190000000.0,84387000000.0,950.8,14288000000.0,382222400000.0,53.0,0,0,0,0,1,0
3010001110827,2023,株式会社リミックスポイント,92665000000.0,1839000000.0,129.8,4992000000.0,9951600000.0,19.0,0,0,0,0,1,0
3010001125817,2023,ＶＡＬＵＥＮＥＸ株式会社,2604369000.0,-112801000.0,27.0,350660600.0,814205400.0,17.0,0,0,0,0,1,0
3010001129272,2023,株式会社サイエンスアーツ,3205377000.0,-291531000.0,30.4,50848400.0,413530200.0,20.0,0,0,0,0,1,0
3010001132912,2023,株式会社ＢｌｕｅＭｅｍｅ,9833070000.0,884455000.0,81.8,659944200.0,1719685600.0,17.0,0,0,0,0,1,0
3010001133118,2023,株式会社揚羽,7011509000.0,174146000.0,128.2,117668000.0,527318400.0,22.0,0,0,0,0,1,0
3010001135832,2023,メディアスホールディングス株式会社,13184868000.0,4112417000.0,80.2,1320969400.0,8729914000.0,,0,0,0,0,1,0
3010001152084,2023,株式会社ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,10088309000.0,-214514000.0,127.0,281281200.0,1946146600.0,,0,0,0,0,1,0
3010001166927,2023,東京電力パワーグリッド株式会社,10400400000000.0,450403000000.0,14610.0,80000000000.0,953736800000.0,8.0,0,0,0,0,1,0
3010001176546,2023,日本電解株式会社,58658085000.0,1240075000.0,195.6,812191000.0,4831851000.0,,1,0,0,0,0,0
3010001193533,2023,エキサイトホールディングス株式会社,1025949000.0,-63735000.0,15.0,82638000.0,1253084600.0,,0,0,0,0,1,0
3010001204364,2023,東京電力リニューアブルパワー株式会社,566265000000.0,169685000000.0,904.4,801000000.0,286428400000.0,,0,0,0,0,1,0
3010001208381,2023,株式会社ＶＲＡＩＮ　Ｓｏｌｕｔｉｏｎ,2476559000.0,405123000.0,26.0,82108500.0,286230750.0,,0,0,0,0,1,0
3010401011559,2023,佐鳥電機株式会社,235702000000.0,5427000000.0,403.8,2611000000.0,23707200000.0,76.0,0,0,0,0,1,0
3010401014925,2023,鈴与シンワート株式会社,59561000000.0,1373000000.0,609.6,802000000.0,2067400000.0,76.0,0,0,0,0,1,0
3010401015790,2023,株式会社東北新社,156820000000.0,14591000000.0,871.4,2487000000.0,59289000000.0,51.0,0,0,0,0,1,0
3010401016070,2023,綜合警備保障株式会社,1249691000000.0,120593000000.0,11885.2,18675000000.0,240625800000.0,58.0,0,0,0,0,1,0
3010401018661,2023,株式会社テクノ菱和,283024000000.0,12729000000.0,749.0,2746000000.0,38329000000.0,74.0,0,0,0,0,1,0
3010401022044,2023,日東製網株式会社,74697610000.0,1055957000.0,291.6,1378825000.0,5227374200.0,87.0,0,0,0,0,1,0
3010401022812,2023,日本国土開発株式会社,573899000000.0,16824000000.0,861.4,5012000000.0,68670600000.0,72.0,0,0,0,0,1,0
3010401025641,2023,株式会社フォーラムエンジニアリング,146787000000.0,8087000000.0,4465.0,114600000.0,12394600000.0,,0,0,0,0,1,0
3010401026846,2023,ＦＤＫ株式会社,257606000000.0,-3392000000.0,1617.4,31709000000.0,6206400000.0,,0,0,0,0,1,0
3010401029287,2023,株式会社テー・オー・ダブリュー,62657344000.0,4363819000.0,182.0,948994000.0,9295605200.0,43.0,0,0,0,0,1,0
3010401031664,2023,株式会社菱友システムズ,120665000000.0,8089000000.0,1230.2,692600000.0,11572800000.0,55.0,0,0,0,0,1,0
3010401035013,2023,株式会社日本ケアサプライ,115972212000.0,7926755000.0,1110.2,2897650000.0,15197170200.0,,0,0,0,0,1,0
3010401051654,2023,ソースネクスト株式会社,59031134000.0,-3087662000.0,128.2,3695929800.0,10422919200.0,,0,0,0,0,1,0
3010401052264,2023,株式会社ディ・アイ・システム,25599865000.0,820889000.0,579.8,290970000.0,1073355400.0,,0,0,0,0,1,0
3010401054921,2023,"
株式会社ＵＮＩＶＡ・Ｏａｋホールディングス
（旧会社名　Ｏａｋキャピタル株式会社）
",2878415000.0,-7120050000.0,9.2,3647972000.0,4656328200.0,,0,0,0,0,1,0
3010401059383,2023,バーチャレクス・ホールディングス株式会社,1662000000.0,627685000.0,2.6,604285400.0,1016100000.0,,0,0,0,0,1,0
3010401064771,2023,サイバートラスト株式会社,25760200000.0,2418845000.0,221.2,700215600.0,4717064000.0,23.0,0,0,0,0,1,0
3010401068418,2023,INCLUSIVE株式会社,3707095000.0,-135037000.0,50.2,793685600.0,1876362400.0,,0,0,0,0,1,0
3010401075612,2023,株式会社プロレド・パートナーズ,13746820000.0,1403566000.0,186.6,1219378200.0,5938706200.0,15.0,0,0,0,0,1,0
3010401088283,2023,株式会社デザインワン・ジャパン,8503016000.0,-277669000.0,65.8,648854600.0,3036086600.0,,0,0,0,0,1,0
3010401088688,2023,株式会社ビジネスブレイン太田昭和,82540978000.0,10342520000.0,637.8,2233490000.0,10549639000.0,56.0,0,0,0,0,1,0
3010401093663,2023,クリアル株式会社,42426365000.0,1321554000.0,49.8,668495200.0,1739144400.0,,0,0,0,0,1,0
3010401094447,2023,みずほリース株式会社,1274868000000.0,40779000000.0,767.2,26088000000.0,149745400000.0,76.0,0,0,0,0,1,0
3010401121829,2023,セルソース株式会社,17917143000.0,3104402000.0,115.0,978607400.0,4157498200.0,8.0,0,0,0,0,1,0
3010401151289,2023,ＮＴＴ・ＴＣリース株式会社,1212571000000.0,42448000000.0,823.0,8020000000.0,105726800000.0,3.0,0,0,0,0,1,0
3010501001864,2023,株式会社ＪＣＵ,63063831000.0,26613092000.0,244.4,1244615200.0,25163185000.0,,0,0,0,0,1,0
3010501007440,2023,株式会社丹青社,343070408000.0,12118347000.0,1033.4,4026750000.0,28453508400.0,74.0,0,0,0,0,1,0
3010501010543,2023,日本ナレッジ株式会社,16503465000.0,511979000.0,313.4,132440000.0,658504800.0,38.0,0,0,0,0,1,0
3010501014528,2023,株式会社マルゼン,258739285000.0,14449406000.0,864.2,3164950000.0,38191827200.0,62.0,0,0,0,0,1,0
3010501016202,2023,太陽誘電株式会社,1382427000000.0,70922000000.0,2850.2,33575000000.0,161735800000.0,73.0,0,0,0,0,1,0
3010501024502,2023,株式会社ナイガイ,57083000000.0,-3770000000.0,107.8,2378200000.0,5600600000.0,,0,0,0,0,1,0
3010501026647,2023,株式会社平和,223105000000.0,11260000000.0,672.4,16755000000.0,201117800000.0,,0,0,0,0,1,0
3010501032728,2023,株式会社共同紙販ホールディングス,76126206000.0,415367000.0,135.2,1012420800.0,3576520600.0,,0,0,0,0,1,0
3010601005559,2023,日本化学工業株式会社,167069000000.0,12440000000.0,611.6,5757000000.0,37927400000.0,,0,0,0,0,1,0
3010601011400,2023,杉田エース株式会社,295611000000.0,2693000000.0,509.0,697000000.0,10490200000.0,,0,0,0,0,1,0
3010601019393,2023,蔵王産業株式会社,41602000000.0,4713000000.0,203.0,2077000000.0,12483600000.0,67.0,0,0,0,0,1,0
3010601020797,2023,株式会社ルネサンス,194996803000.0,-7582382000.0,1470.6,2610370400.0,11834951600.0,41.0,0,0,0,0,1,0
3010601025111,2023,オルガノ株式会社,384458000000.0,40790000000.0,1088.0,8225000000.0,63593200000.0,82.0,0,0,0,0,1,0
3010601030532,2023,株式会社オートバックスセブン,781828000000.0,19029000000.0,1053.6,33998000000.0,114170600000.0,75.0,0,0,0,0,1,0
3010601036265,2023,ブレインズテクノロジー株式会社,4478825000.0,501737000.0,54.8,484492800.0,1136318200.0,,0,0,0,0,1,0
3010601042032,2023,株式会社ニヤクコーポレーション,202334964000.0,3680657000.0,1893.2,800000000.0,15351715800.0,,0,0,0,0,1,0
3010701001012,2023,株式会社IC,41772034000.0,2414374000.0,738.0,407874000.0,5575671200.0,45.0,0,0,0,0,1,0
3010701002324,2023,株式会社加藤製作所,274876000000.0,-3384000000.0,836.8,2935000000.0,40169000000.0,88.0,0,0,0,0,1,0
3010701005946,2023,大成温調株式会社,198687735000.0,6402874000.0,587.8,5195057000.0,23076107200.0,71.0,0,0,0,0,1,0
3010701008189,2023,株式会社ハーモニック・ドライブ・システムズ,164634772000.0,-3339958000.0,440.4,7100036000.0,79973429000.0,34.0,0,0,0,0,1,0
3010701008973,2023,ホーチキ株式会社,338849000000.0,17647000000.0,1418.6,3798000000.0,36028800000.0,105.0,0,0,0,0,1,0
3010701010137,2023,幼児活動研究会株式会社,32712083000.0,4305048000.0,537.2,513360000.0,8018015000.0,,0,0,0,0,1,0
3010701012439,2023,日本石油輸送株式会社,143953000000.0,3873000000.0,160.8,1661000000.0,16222200000.0,77.0,0,0,0,0,1,0
3010701013924,2023,シンメンテホールディングス株式会社,4415083000.0,2420997000.0,,236000000.0,1557272800.0,,0,0,0,0,1,0
3010701015193,2023,コムチュア株式会社,86336000000.0,13412000000.0,885.4,1022000000.0,12294600000.0,38.0,0,0,0,0,1,0
3010701015631,2023,富士石油株式会社,2822833000000.0,4081000000.0,493.4,24467000000.0,40271600000.0,20.0,0,0,0,0,1,0
3010701019351,2023,新光商事株式会社,455262000000.0,8279000000.0,371.0,9501000000.0,35331400000.0,70.0,0,0,0,0,1,0
3010701021828,2023,ＳＭＮ株式会社,33001334000.0,-973887000.0,152.6,1113115800.0,4025197800.0,,0,0,0,0,1,0
3010701022537,2023,株式会社マーベラス,107406000000.0,10918000000.0,543.8,3114400000.0,22802200000.0,,0,0,0,0,1,0
3010701024252,2023,タメニー株式会社,21118539000.0,-2927795000.0,333.2,216258400.0,456866600.0,,0,0,0,0,1,0
3010701035613,2023,株式会社Kids Smile Holdings,2070955000.0,542871000.0,3.0,589327600.0,2660751200.0,,0,0,0,0,1,0
3010701038434,2023,ジャパンＭ＆Ａソリューション株式会社,2274648000.0,186222000.0,24.6,144514600.0,382035800.0,,0,0,0,0,1,0
3010801000723,2023,アルプスアルパイン株式会社,2467239000000.0,-10547000000.0,6600.4,38730000000.0,162450600000.0,,0,0,0,0,1,0
3010801006704,2023,大同信号株式会社,81936788000.0,3555009000.0,535.2,1500039000.0,16489455800.0,74.0,0,0,0,0,1,0
3010801008436,2023,東京計器株式会社,197410000000.0,6190000000.0,1310.0,7218000000.0,26300400000.0,75.0,0,0,0,0,1,0
3010801009129,2023,日東工器株式会社,121375000000.0,9063000000.0,456.6,1850000000.0,46400800000.0,,0,0,0,0,1,0
3010901009251,2023,株式会社ニッソウ,17290054000.0,511213000.0,57.2,287191600.0,1263053000.0,,0,0,0,0,1,0
3010901014739,2023,株式会社ランディックス,4816471000.0,1228019000.0,59.2,482853200.0,3620124400.0,,0,0,0,0,1,0
3010901015200,2023,株式会社イオレ,12751841000.0,-703862000.0,89.0,809415000.0,725174600.0,,0,0,0,0,1,0
3010901034654,2023,株式会社テクノロジーズ,886884000.0,-130607000.0,5.8,508860000.0,425792200.0,,0,0,0,0,1,0
3011001002279,2023,株式会社伊藤園,1674932000000.0,59717000000.0,5259.8,19912000000.0,158220000000.0,57.0,0,0,0,0,1,0
3011001006107,2023,北沢産業株式会社,79062514000.0,1326051000.0,360.6,3235546000.0,9101352400.0,72.0,0,0,0,0,1,0
3011001006511,2023,協栄産業株式会社,244716655000.0,3533011000.0,677.2,3161819000.0,13839384600.0,78.0,0,0,0,0,1,0
3011001008986,2023,櫻護謨株式会社,53803666000.0,1578261000.0,302.0,506000000.0,7140898800.0,105.0,0,0,0,0,1,0
3011001015116,2023,テルモ株式会社,1751577000000.0,346920000000.0,5344.4,38716000000.0,751440600000.0,102.0,0,0,0,0,1,0
3011001015719,2023,株式会社ティラド,336701000000.0,5716000000.0,1564.0,8565000000.0,30424000000.0,,0,0,0,0,1,0
3011001030833,2023,アリアケジャパン株式会社,207399582000.0,28322471000.0,619.2,7095096000.0,96589334400.0,,0,0,0,0,1,0
3011001031955,2023,エクシオグループ株式会社,1464007000000.0,105234000000.0,3991.2,6888000000.0,216814400000.0,77.0,0,0,0,0,1,0
3011001033976,2023,日本エンタープライズ株式会社,9320154000.0,712423000.0,68.0,1108273800.0,4200174200.0,34.0,0,0,0,0,1,0
3011001035097,2023,株式会社アルファポリス,42079516000.0,6514238000.0,101.6,863824000.0,8877307000.0,,0,0,0,0,1,0
3011001041302,2023,トランス・コスモス株式会社,1188447000000.0,39036000000.0,16340.0,29065000000.0,66182600000.0,45.0,0,0,0,0,1,0
3011001043835,2023,株式会社エムアップホールディングス,3943000000.0,3103000000.0,64.0,313800000.0,5055600000.0,,0,0,0,0,1,0
3011001049510,2023,フリュー株式会社,164703834000.0,11010787000.0,478.2,1639216000.0,20466612600.0,,0,0,0,0,1,0
3011001057199,2023,インフォコム株式会社,106196000000.0,30569000000.0,637.4,1590000000.0,28247000000.0,40.0,0,0,0,0,1,0
3011001057538,2023,株式会社　ＳＡＮＫＹＯ（登記社名　株式会社　三共）,486523000000.0,119505000000.0,759.6,14840000000.0,254266200000.0,,0,0,0,0,1,0
3011001070524,2023,株式会社ツクルバ,14945245000.0,-1715621000.0,169.0,149380600.0,1228185200.0,12.0,0,0,0,0,1,0
3011001071002,2023,株式会社Ｓｃｈｏｏ,7705207000.0,-1775470000.0,109.4,163402400.0,325947800.0,12.0,0,0,0,0,1,0
3011001071811,2023,note株式会社,11796642000.0,-1852028000.0,150.2,88225600.0,1339001200.0,,0,0,0,0,1,0
3011001072652,2023,株式会社トリプルアイズ,11184422000.0,-780033000.0,221.0,465546400.0,666127400.0,15.0,0,0,0,0,1,0
3011001100958,2023,株式会社クラダシ,9675606000.0,-195294000.0,30.4,138510200.0,563752800.0,9.0,0,0,0,0,1,0
3011001108349,2023,GLOE株式会社（注）2024年２月１日付で、ウェルプレイド・ライゼスト株式会社からGLOE株式会社へ商号変更いたしました。,8902328000.0,181266000.0,57.6,82194000.0,278220400.0,,0,0,0,0,1,0
3011101014587,2023,株式会社トーハン,1931430000000.0,-5056000000.0,1093.2,4500000000.0,95789400000.0,74.0,0,0,0,0,1,0
3011101025642,2023,株式会社ニーズウェル,34930388000.0,2885347000.0,563.6,809571800.0,3455091200.0,37.0,0,0,0,0,1,0
3011101037398,2023,野村不動産ホールディングス株式会社,448452000000.0,338209000000.0,295.0,118600400000.0,414372800000.0,,0,0,0,0,1,0
3011101042092,2023,株式会社jig.jp,3743875000.0,1825714000.0,60.2,767018000.0,1747341600.0,,1,0,0,0,0,0
3011101052273,2023,株式会社ＩＮＧＳ,19181693000.0,480783000.0,193.2,10000000.0,437003400.0,,0,0,0,0,1,0
3011101055078,2023,東亜建設工業株式会社,1047551000000.0,31435000000.0,1569.2,18976000000.0,72073000000.0,103.0,0,0,0,0,1,0
3011101058626,2023,ソーシャルワイヤー株式会社,18772585000.0,-1032830000.0,158.0,354237400.0,736892600.0,17.0,0,0,0,0,1,0
3011201000900,2023,株式会社レオパレス２１,1983899000000.0,-13802000000.0,3815.0,31372800000.0,17411200000.0,50.0,0,0,0,0,1,0
3011401006846,2023,理研計器株式会社,165554712000.0,28971649000.0,998.8,2565500000.0,50385053000.0,89.0,0,0,0,0,1,0
3011601004237,2023,株式会社タムラ製作所,210841000000.0,3000000000.0,935.2,11829000000.0,38403200000.0,,0,0,0,0,1,0
3011601010978,2023,鈴茂器工株式会社,48335027000.0,3459842000.0,399.2,1154418000.0,12404778200.0,,0,0,0,0,1,0
3011801014408,2023,株式会社トレジャー・ファクトリー,97934000000.0,3938000000.0,713.0,673400000.0,5375400000.0,,0,0,0,0,1,0
3012301007868,2023,株式会社ギフトホールディングス,19187513000.0,4941231000.0,127.6,798402200.0,5329926000.0,,0,0,0,0,1,0
3012401013733,2023,株式会社ディジタルメディアプロフェッショナル,9344590000.0,-112429000.0,42.0,1832024000.0,3288893400.0,21.0,0,0,0,0,1,0
3012801002666,2023,ワイエイシイホールディングス株式会社,0.0,2387000000.0,26.4,2801000000.0,7965400000.0,,0,0,0,0,1,0
3013201002835,2023,昭和化学工業株式会社,35612415000.0,1270198000.0,165.4,598950000.0,5191341600.0,,0,0,0,0,1,0
3013301003097,2023,株式会社オリジン,115556868000.0,2351653000.0,655.2,6103252000.0,17940674000.0,85.0,1,0,0,0,0,0
3013301014169,2023,株式会社テンダ,16600667000.0,1484318000.0,202.6,226021400.0,1670568200.0,28.0,0,0,0,0,1,0
3013301021082,2023,株式会社カーメイト,76225343000.0,2886410000.0,363.2,1637706000.0,10919943800.0,57.0,0,0,0,0,1,0
3013401001100,2023,国際計測器株式会社,44592272000.0,1327264000.0,148.0,1023100000.0,7493578000.0,54.0,0,0,0,0,1,0
3020001000366,2023,株式会社ファンケル,475104000000.0,35324000000.0,925.2,10795000000.0,56480200000.0,,0,0,0,0,0,1
3020001018029,2023,千代田化工建設株式会社,906049000000.0,13911000000.0,1626.0,27690400000.0,7705600000.0,75.0,0,0,0,0,0,1
3020001019365,2023,アマノ株式会社,335846000000.0,44480000000.0,2060.2,18239000000.0,106909200000.0,78.0,0,0,0,0,0,1
3020001020348,2023,株式会社　山王,33145770000.0,1324607000.0,281.0,962200000.0,4902498200.0,,0,0,0,0,0,1
3020001025644,2023,図研エルミック株式会社,4103029000.0,324813000.0,50.6,500000000.0,700555200.0,,0,0,0,0,0,1
3020001030157,2023,株式会社オカムラ,1192330000000.0,73825000000.0,3798.6,18670000000.0,136725000000.0,77.0,0,0,0,0,0,1
3020001043522,2023,アネスト岩田株式会社,111189000000.0,15721000000.0,587.6,3354000000.0,29277600000.0,75.0,0,0,0,0,0,1
3020001043968,2023,株式会社ブイ・テクノロジー,189665000000.0,10742000000.0,256.2,2847000000.0,30252400000.0,,0,0,0,0,0,1
3020001046095,2023,株式会社アイ・パートナーズフィナンシャル,16216075000.0,112987000.0,33.6,254009400.0,583985200.0,,0,0,0,0,0,1
3020001050312,2023,株式会社ベリテ,37944000000.0,2558000000.0,406.4,100000000.0,4783400000.0,,0,0,0,0,0,1
3020001074170,2023,株式会社さいか屋,41343848000.0,-1351339000.0,147.8,2145672400.0,423351400.0,73.0,0,0,0,0,0,1
3021001001619,2023,日本ギア工業株式会社,40005219000.0,3228645000.0,320.8,1388800000.0,9212169200.0,,0,0,0,0,1,0
3021001022920,2023,株式会社ＮＩＴＴＡＮ,102662928000.0,4526702000.0,706.2,4530543000.0,19660213600.0,,0,0,0,0,0,1
3021001027639,2023,株式会社メイコー,265943000000.0,16295000000.0,540.6,12888000000.0,29657400000.0,,0,0,0,0,0,1
3021001037076,2023,日産車体株式会社,1642344000000.0,10195000000.0,1737.6,7904000000.0,159889000000.0,,0,0,0,0,0,1
3030001011684,2023,株式会社エイチワン,249714000000.0,-4987000000.0,1273.6,4366000000.0,38284200000.0,,1,0,0,0,0,0
3030001026708,2023,株式会社ランシステム,23249460000.0,-2847880000.0,140.0,240662800.0,361842200.0,35.0,1,0,0,0,0,0
3030001038249,2023,株式会社クミカ,28731392000.0,2714365000.0,33.8,2000792000.0,11051430800.0,,1,0,0,0,0,0
3030001045666,2023,サンケン電気株式会社,480235000000.0,-10361000000.0,874.2,20896000000.0,38305800000.0,,1,0,0,0,0,0
3030001058882,2023,株式会社東洋クオリティワン,142341390000.0,5519525000.0,267.4,800000000.0,12637356200.0,,1,0,0,0,0,0
3030001060211,2023,ケイアイスター不動産株式会社,578462948000.0,33175070000.0,916.8,3216856200.0,31652479200.0,,1,0,0,0,0,0
3030001075837,2023,太陽毛絲紡績株式会社,2452686000.0,79472000.0,9.6,100000000.0,1683512200.0,,1,0,0,0,0,0
3030003001527,2023,株式会社ｉｓｐａｃｅ,2837588000.0,-22124300000.0,120.4,1633704400.0,6045545200.0,13.0,0,0,0,0,1,0
3040001008325,2023,株式会社エイジス,82101884000.0,10578934000.0,301.6,475000000.0,17563086000.0,45.0,1,0,0,0,0,0
3040001029379,2023,株式会社オリエンタルランド,1712568000000.0,217197000000.0,5294.6,63201000000.0,771078800000.0,,1,0,0,0,0,0
3040001059863,2023,株式会社房総カントリークラブ,7878932000.0,533385000.0,66.6,100000000.0,11141526600.0,,1,0,0,0,0,0
3040001065779,2023,昭和ホールディングス株式会社,2083832000.0,-4803864000.0,4.2,5651394000.0,2726711200.0,,1,0,0,0,0,0
3050001010255,2023,プラス・テク株式会社,31859186000.0,326285000.0,169.0,870000000.0,1527425800.0,,1,0,0,0,0,0
3060001014164,2023,株式会社カワチ薬品,1318409000000.0,24499000000.0,2481.8,13001000000.0,104491600000.0,56.0,1,0,0,0,0,0
3080001002092,2023,株式会社秀英予備校,50827252000.0,410638000.0,625.4,2089400000.0,4495752800.0,,1,0,0,0,0,0
3080001005054,2023,株式会社ＡＦＣ－ＨＤアムスライフサイエンス,65104299000.0,4064367000.0,337.6,2131839000.0,10297203600.0,,1,0,0,0,0,0
3080001005194,2023,株式会社村上開明堂,227314000000.0,16947000000.0,945.8,3165000000.0,51312800000.0,,1,0,0,0,0,0
3080001008932,2023,はごろもフーズ株式会社,360375142000.0,7534904000.0,689.0,1441669000.0,32824154200.0,,1,0,0,0,0,0
3080001013429,2023,ティーライフ株式会社,21863000000.0,1221000000.0,94.4,358600000.0,4686400000.0,,1,0,0,0,0,0
3080001014336,2023,特種東海製紙株式会社,107647000000.0,16833000000.0,478.8,11485000000.0,59522600000.0,,1,0,0,0,0,0
3080401005595,2023,ヤマハ株式会社,1164079000000.0,182004000000.0,2366.6,28534000000.0,284798600000.0,126.0,1,0,0,0,0,0
3080401010323,2023,遠州開発株式会社,2498683000.0,-28825000.0,69.0,100000000.0,1026035600.0,,1,0,0,0,0,0
3080401017392,2023,天龍製鋸株式会社,51428287000.0,5948294000.0,208.4,581335000.0,25339840800.0,,1,0,0,0,0,0
